ID,TITLE,DATE,HOAX_TEXT,LLM_CATEGORY
766,Berita CNN Indonesia: Rocky Gerung Tantang Mahasiswa Menuntut UU Hukuman Mati Bagi Koruptor,19 Sep 2024,"“Rocky Gerung “GERAM” Sebut Mahasiswa Yang Demo Kemarin, Mahasiswa Dungu Itu, dan Tolol, Hanya dibayar 100K/Kepala, Coba Kalian Demo di DPR, UU Hukum “MATI” Bagi Koruptor, Berani Ngk!! Saya Yakin Ngk” = = = Penjelasan: Postingan Facebook mengedarkan sebuah tangkapan layar berita dari CNN Indonesia dengan judul yang menyebut bahwa Rocky Gerung menantang mahasiswa yang kemarin dibayar Rp100.000 per-orang saat demo 22 Agustus 2024 untuk juga demo menuntut dibuatkan undang-undang hukum mati bagi koruptor. Namun setelah ditelusuri tidak ditemukan artikel berita CNN Indonesia dengan judul dan foto Rocky Gerung seperti tangkapan layar pada postingan tersebut. Penelusuran dengan Google Lens menemukan foto serupa yang digunakan oleh beberapa media yang artikelnya sudah terpublikasi sejak Desember 2018. Artikel-artikel tersebut memberitakan bahwa Rocky Gerung penuhi panggilan polisi untuk diperiksa sebagai saksi kasus hoaks penganiayaan Ratna Sarumpaet. Penelusuran lanjutan dengan kata kunci di Google untuk mencari kaitan antara berita CNN Indonesia, Rocky Gerung, dan Ratna Sarumpaet ditemukan video YouTube dari CNN Indonesia yang telah terpublikasi sejak 4 Desember 2018, menunjukkan Rocky Gerung dengan baju dan angle pengambilan gambar yang sama saat ditemui oleh wartawan. Video berita tersebut menunjukkan detik-detik Rocky Gerung datang untuk penuhi panggilan polisi untuk diperiksa sebagai saksi kasus hoaks penganiayaan Ratna Sarumpaet. Pemeriksa Fakta Mafindo sebelumnya juga telah membantah klaim serupa, dalam laporannya di turnbackhoax.id disebutkan bahwa tangkapan layar tersebut merupakan hasil manipulasi. Dengan demikian, CNN Indonesia memberitakan bahwa Rocky Gerung tantang mahasiswa untuk demo undang-undang hukuman mati bagi koruptor adalah tidak benar dengan kategori Konten yang Dimanipulasi. = = = Referensi: https://lens.google.com/search?ep=gsbubb&hl=id&re=df&p=AbrfA8q6-K9A6Ytwvzyrprpb7nzBXA4ZmqimbT9Wqlfmv_b1T5vES5bc73bbHpIcJ7DrHlAtehtM5REmPa27R4yYRRDoVKc7WwY83EbpwrShSmC_PZlv4Ho9dxSdlw0uFNROLEh1WozynkjE3klStKlPHkeZ_W7l73u8aoCGBg6xO5unICnnZMcVQfwluP6ePwiVm96fCIznb3Y1lQ%3D%3D#lns=W251bGwsbnVsbCxudWxsLG51bGwsbnVsbCxudWxsLDEsIkVrY0tKREU1TnpJME9HUTJMVE16TWpBdE5HTmpaUzFoWkRRekxUTTNaVEJoWXpFeU56Um1PQklmUlRSSGFHMHdSMU5mTTI5a2MwWldkMUYzZG5veE4wVlhWMU56UTBob2F3PT0iLG51bGwsbnVsbCxbW251bGwsbnVsbCxudWxsLG51bGwsNDBdLFtdXSwxLG51bGwsW251bGwsbnVsbCxbMCw5NDMwLDkwNTcwLDEwMDAwMF1dLFtudWxsLG51bGwsW251bGwsWzAsOTQ2Nyw5MDUzMywxMDAwMDBdXV0sWyJlY2QyMDVlNC0wOGExLTQ3MzEtYjRhNy02NGQyNzk0YmFhY2MiXV0= https://www.tribunnews.com/metropolitan/2018/12/04/hoaks-ratna-sarumpaet-rocky-gerung-dicecar-10-pertanyaan-oleh-penyidik https://www.idntimes.com/news/indonesia/fitang-adhitia/rocky-gerung-penuhi-panggilan-polisi-terkait-kasus-ratna-sarumpaet",politics
740,Anak SMP divonis penjara 7 tahun akibat kritik Jokowi,20 Sep 2024,Wir…. Anak SMP divonis 7 tahun karena mengkritik Mukidi Smntr salah satu terpidana korupsi Timah 300 Trilyun cuma divonis 3 th dan bayar denda 5 rb… GILAAA…. ini negara…!!!! Kaesang 300 T DAN LU LIAT ISINYA APAANPAHAM LU =====,politics
746,Prabowo Tangkap Kaesang & Bobby Akibat Kasus Korupsi,20 Sep 2024,PRABOWO TANGKAP KAESANG & BOBY ( KORUPTOR )? =====,politics
753,Heboh!! Perang Besar Terjadi di Istana – Prabowo Tidak Akan Selamatkan Gibran Soal Kasus Fufufafa,20 Sep 2024,HEBOH!! PERANG BESAR TERJADI DI ISTANA – PRABOWO TIDAK AKAN SELAMATKAN GIBRAN SOAL KASUS FUFUFAFA. PRABOWO TIDAK NYELAMATKAN GIBRAN. INI SEMUA TERKUAK DGN IZIN TUHAN. TOLONG VIRALKAN SEGERA VIDEO INI.,politics
754,"Detik” Istana Terkepung, Massa Marah Lakukan Aksi Brutal",20 Sep 2024,"DETIK” ISTANA TERKEPUNG, MASSA MARAH LAKUKAN AKSI BRUTAL. BERITA TERBARU. MUNDUR SEKARANG JUGA. ISTANA TERKEPUNG, JOKOWI MENGHILANG.",politics
732,Donald Trump Ditampar saat Berpidato,22 Sep 2024,Terlalu banyak Janji² Kosong Donald Trump dapat tempeleng gratis,politics
733,TNI Memberi Komando kepada 33 Provinsi untuk Kudeta Jokowi,22 Sep 2024,DI BAWAH KOMANDO TNI MASSA DARI 33 PROVINSI BERHASIL GULINGKAN JOKOWI HARI INI,politics
734,KAESANG DAN ERINA BERSEMBUNYI DI CINA,22 Sep 2024,"TERB0NGKAR DIMANA KAESANG DAN ISTRINYA BERSEMBUNYI ~ BREAKING NEWS BREAKING NEWS TERNYATA ADA DI CINA? DIJEMPUT PAKSA KPK? KAESANG DAN ERINA, BUKA KORUP ISTANA?",politics
735,PPATK BUKTIKAN ALIRAN DANA KAESANG,22 Sep 2024,"Berita Terkini – KPK KELABAKAN,BENARKAH PPATK SIAP BERIKAN BUKTI JET KAESANG ? BREAKING NEWS PARAH KPK KELABAKAN! PPATK BUKTIKAN ALIRAN DANA KAESANG",politics
712,Jokowi Menjual Pulau di Indonesia,23 Sep 2024,Berita terbaru!! Terungkap jokowi jual pulau ke negara asing.,politics
716,"Artikel Nias Pro News berjudul “Perdana menteri Slowakia : Robert Fico, Menolak Agama Islam sebagai Agama Negaranya, kok bisa? Demo yuk !!”",23 Sep 2024,"“Perdana menteri Slowakia : Robert Fico, Menolak Agama Islam sebagai Agama Negaranya, kok bisa? Demo yuk !!” = = = = = PENJELASAN: Akun Tik Tok doroate memposting sebuah video berdurasi 22 detik yang menampilkan sebuah tangkapan layar artikel dengan judul “Perdana menteri Slowakia : Robert Fico, Menolak Agama Islam sebagai Agama Negaranya, kok bisa? Demo yuk !!”. Jika dilihat dalam gambar artikel yang diunggah pada Rabu 13 Juni 2024 pukul 04.21 WIB dimuat oleh Nias Pro News. Setelah ditelusuri menggunakan mesin pencari Google dengan kata kunci judul pada artikel tersebut hasilnya tidak ditemukan artikel dengan judul tersebut. Mengenai Nias Pro News, melansir dari Tempo.co saat Tim Cek FaktaTempo melakukan penelusuran mengenai nama media tersebut melalui domain seperti niaspronews.com, niaspronews.id, dan niaspronews.co namun tidak ditemukan domain tersebut. Begitu pula saat di cek melalui mesin pencari Google. Selain itu saat melakukan pencarian melalui Tik Tok juga tidak ditemukan nama media Nias Pro News seperti dalam postingan. Hoaks yang menggunakan nama penerbit artikel Nias Pro News juga pernah digunakan untuk membuat hoaks. Hoaks tersebut sudah diperiksa faktanya dan ditayangkan artikel periksa faktanya di turnbackhoax.id dengan judul “",politics
717,Majalah Tempo Berjudul “Pusing Ngapusin Jejak Fufufafa di Kaskus”,23 Sep 2024,"“PUSING NGAPUSIN JEJAK FUFUFAFA DI KASKUS” = = = = = PENJELASAN: Akun Facebook Piul Andrio yang posting sebuah gambar cover majalah Tempo dengan judul “PUSING NGAPUSIN JEJAK FUFUFAFA DI KASKUS”. Postingan yang diunggah pada 2 September 2024 pukul 21.03 disertai caption “Pusing ngapusin jejak fufufafa di Kaskus. Percuma dihapus, Prabowo so pasti Juga sudah tahu. Postingan Gibran Rakabuming Raka di fufufafa membuktikan bahwa karakternya yang bersangkutan dari sikapnya ketika debat pilpres memperlakukan Mahmud MD tak berubah watak sesungguhnya 😁 bagaimana RT 58 RW 02,? 😪”. Melansir dari Tempo.co berdasarkan artikel berjudul “Keliru, Cover Majalah Tempo Bergambar Gibran tentang Jejak Fufufafa di Kaskus” Rabu, 4 September 2024 pukul 17.40 WIB ditemukan informasi bahwa cover majalah Tempo yang ada pada postingan Facebook identik dengan cover majalah Tempo yang dipublish pada edisi 15 Oktober 2023. Jika diperhatikan judul antara postingan Facebook dan cover majalah Tempo asli berbeda, judul yang asli adalah “Gerilya untuk Putra Mahkota”. Dalam edisi tersebut, tempo memberitakan laporan panjang seperti apa upaya Presiden Jokowi yang menduetkan Gibran Rakabuming Raka dengan Prabowo Subianto dalam pemilihan presiden 2024. Dalam cover yang asli tidak ada tulisan mengenai “Pusing Ngapusin Jejak Fufufafa di Kaskus”. Cover majalah Tempo yang menampilkan gambar Gibran disertai judul “Pusing Ngapusin Jejak Fufufafa di Kaskus” tidak pernah diproduksi oleh Tempo, hal tersebut dijelaskan oleh pimpinan redaksi majalah Tempo, Setri Yasra. Cover tersebut merupakan hasil suntingan yang mencatat cover majalah Tempo. Tempo sendiri sangat menjunjung tinggi nilai kejujuran integritas dan konsistensi. Dengan demikian postingan Facebook cover majalah Tempo dengan judul “Pusing Ngapusin Jejak Fufufafa di Kaskus” merupakan hasil suntingan. Judul yang asli adalah “Gerilya untuk Putra Mahkota” yang di publish tempo pada edisi 15 Oktober 2023, sehingga hal tersebut masuk dalam kategori konten yang dimanipulasi. REFERENSI: https://majalah.tempo.co/edisi/2674/2023-10-15 https://cekfakta.tempo.co/fakta/3106/keliru-cover-majalah-tempo-bergambar-gibran-tentang-jejak-fufufafa-di-kaskus?fbclid=IwZXh0bgNhZW0CMTAAAR3IrgH44KDU54d_vzxNra9UT_wBbNM2u-XZCZIEMtWr_FDJjNO-kv-3710_aem_goHQ5px8hnTwOHjjvx1ASA https://turnbackhoax.id/2024/09/18/salah-cover-majalah-tempo-gibran-pusing-ngapusin-jejak-fufufafa-di-kaskus/",politics
718,Surat Pemberitahuan Mahkamah Internasional kepada Presiden RI Tentang Berakhirnya Sistem Republik Kontrak Kelola Negara,23 Sep 2024,"“Jelang Akhir Jabatan Presiden Jokowi Dihantui Momok Menakutkan #mulyono SURAT PEMBERITAHUAN KE PRESIDEN RI Mahkamah Internasional di Den Hag sudah kirim Surat Pemberitahuan kepada Presiden RI. Joko Widodo’ perihal BERAKHIRNYA SISTEM REPUBLIK KONTRAK KELOLA NEGARA selama 80 Tahun dengan Amar Keputusan NEGARA harus dikembalikan kepada yang punya, yaitu para sultan dan raja-raja di Indonesia. Jika Presiden RI Joko Widodo tidak melaksanakan Amar Keputusan tersebut maka ia bisa kehilangan kursinya. Pemenang PILPRES – 2024 bisa BATAL DILANTIK, atau DILANTIK sebagai PERDANA MENTERI NKKI / NEGARA KESATUAN KERAJAAN INDONESIA / THE UNITED KINDOM OF INDONE SIA” Arsip: https://ghostarchive.org/varchive/883oF3wls2w ——————————————————- PENJELASAN: Sebuah kanal YouTube dengan nama Al Mu’allim Center mengunggah sebuah video dengan judul “Jelang Akhir Jabaten Presiden Jokowi Dihantui Momok Menakutkan #mulyono,” yang berdurasi 9 menit. Pada menit ke 3, ditayangkan sebuah narasi dengan judul “Surat Pemberitahuan ke Presiden RI,” yang diklaim merupakan surat dari Mahkamah Internasional kepada Presiden RI dalam rangka pemberitahuan bahwa Republik kontrak kelola negara telah usai dan harus dikembalikan kepada para sultan dan raja-raja di Indonesia. Jika tidak segera dikembalikan, maka dapat berdampak pembatalan terhadap pelantikan Prabowo-Gibran menjadi Presiden dan Wakil Presiden RI. Penelusuran fakta dilakukan dengan mengetikkan kata kunci “Surat dari Mahkamah Internasional untuk Presiden RI”. Hasilnya, tidak ditemukan satu pun informasi yang valid dari media-media kredibel. Tidak ditemukan pula pemberitaan di situs resmi Mahkamah Internasional (Internasional Court of Justice) terhadap klaim pada narasi. Berbagai sumber kredibel menyatakan bahwa kemerdekaan Indonesia merupakan bagian dari sejarah panjang perlawanan para Pahlawan Kemerdekaan terhadap kolonial Belanda dan Jepang yang menjajah Indonesia selama berpuluh tahun. Tidak terdapat sumber yang valid mengenai adanya “Republik kontrak” sebagaimana tertulis pada narasi. Dengan demikian, klaim pada narasi tidak benar dan merupakan konten yang menyesatkan. ——————————————————- REFERENSI: https://tirto.id/fakta-fakta-kemerdekaan-indonesia-dan-sejarah-17-agustus-1945-giwk https://katadata.co.id/lifestyle/edukasi/65db306257b2f/sejarah-singkat-kemerdekaan-indonesia",politics
720,Tangkapan Layar Artikel Detik “Putra Mahkota Arab Saudi: sebut indonesia terlalu sibuk dengan urusan negara lain”,23 Sep 2024,"“Putra Mahkota Arab Saudi: sebut indonesia terlalu sibuk dengan urusan negara lain” = = = = = PENJELASAN: Akun Facebook Bintang West Papua Kejora memposting sebuah gambar tangkapan layar detiknews berjudul “Putra Mahkota Arab Saudi: sebut indonesia terlalu sibuk dengan urusan negara lain” yang terbit pada Sabtu, 07 Juli 2024 pukul 10.08 WIB. Postingan tersebut diunggah pada 27 Agustus 2024 pukul 11.08. Setelah ditelusuri dengan kata kunci judul artikel tersebut ditemukan hasilnya tidak ditemukan artikel dengan judul tersebut. Sebaliknya terdapat beberapa artikel periksa fakta yang membahas mengenai gambar tangkapan layar Detik. Melansir dari turnbackhoax.id, terdapat artikel yang identik pada website news.detik.com berjudul “Iran Kecam Kebijakan Arab Saudi, Tuduh Putra Mahkota Bayar AS.” yang diunggah Sabtu, 07 April 2028 pukul 13.52 WIB. Jika dibandingkan terdapat kesamaan antara artikel yang dimuat Detik dan gambar postingan Facebook pada gambar dalam artikel dan keterangan nama yaitu Rita Uli Hutapea. Gambar tangkapan layar artikel Detik tersebut juga muncul di media sosial X dan Tiktok, hal tersebut berdasarkan artikel pada website turnbackhoax.id. Hal tersebut menandakan bahwa hoaks yang mencatut Detik News sudah tersebar di beberapa media sosial. Dengan demikian postingan Facebook tersebut merupakan informasi yang tidak benar. Adapun artikel yang menggunakan gambar dan nama pembuat sama berjudul “Iran Kecam Kebijakan Arab Saudi, Tuduh Putra Mahkota Bayar AS.”. Hoaks tersebut juga sudah tersebar di media sosial X dan Tiktok, sehingga masuk dalam kategori konten yang dimanipulasi. REFERENSI: https://turnbackhoax.id/2024/09/10/salah-gambar-artikel-detik-news-berjudul-putra-mahkota-arab-saudi-sebut-indonesia-terlalu-sibuk-dengan-urusan-negara-lain/ https://turnbackhoax.id/2024/07/31/salah-artikel-detik-news-putra-mahkota-arab-saudi-sebut-indonesia-terlalu-sibuk-dengan-urusan-negara-lain/ https://news.detik.com/internasional/d-3958783/iran-kecam-kebijakan-arab-saudi-tuduh-putra-mahkota-bayar-as",politics
722,Klaim 5 Santri Ponpes di Sukabumi Tewas Terbakar Ulah Relawan Berani Mati Jokowi,23 Sep 2024,"Info terupdate 5 Santri tewas terbakar ulah Relawan Berani Mati Jokoei. Sangat BIADAB!!! SADIS!!! di bulan SEPTEMBER teror Neo-Komunis, sebuah Pesantren “Nurul Fajri” Habib Abdurrahman bin Ahmad Asseqaf di Caringin Sukabumi di bakar gerombolan orang tak dikenal melemparkan beberapa molotov pada banyak kamar santri, Umat Islam dimanapun berada harap Siaga 1 kelompok Neo PKI – Neo Komunis lagi bikin ulah dan teror. VIRALKAN DI SELURUH MEDSOS KARENA TIDAK AKAN TAYANG DI MEDIA TELEVISI Arsip: https://archive.md/voTar ——————————————————— PENJELASAN: Akun Facebook dengan nama Fiihayati Binti Muchtar mengunggah sebuah video yang menampilkan sekelompok pria berada di sebuah bangunan yang hangus akibat kebakaran. Video tersebut dinarasikan sebagai kebakaran di Ponpes Rubath Nurul Fajri di Caringin Sukabumi. Dinarasikan pula dalam postingan tersebut, terdapat 5 santri tewas akibat kebakaran. Penelusuran fakta dilakukan dengan memastikan lokasi awal video tersebut. Faktanya sebagaimana dikutip dari artikel periksa fakta Tempo.co, berjudul “Keliru, Video dengan Klaim Pondok Pesantren Nurul Fazri Caringin Sukabumi Terbakar,” lokasi Ponpes bukanlah di Caringin, Sukabumi, melainkan di Kampung Limusnunggal RT 002/ RW 005, Desa Ciherang Pondok, Kecamatan Caringin, Kabupaten Bogor. Selain itu, klaim terdapat 5 santri korban kebakaran yang meninggal dunia, tidak benar. Hal tersebut tertulis pada rilis kronologi resmi dari Pesantren, yang menyatakan bahwa tidak terdapat korban jiwa. Dengan demikian, narasi yang menyebut bahwa terdapat 5 santri yang meninggal dunia akibat insiden kebakaran di Ponpes Rubath Nurul Fajri, tidak benar. ——————————————————— REFERENSI: https://bogor24update.id/ditinggal-salat-magrib-kamar-santri-di-ponpes-rubath-nurul-fajri-caringin-terbakar https://cekfakta.tempo.co/fakta/2987/keliru-video-dengan-klaim-pondok-pesantren-nurul-fazri-caringin-sukabumi-terbakar https://cybernewsnasional.com/ternyata-kebakaran-di-ponpes-rubhat-nurul-fajri-caringin-bogor-diawali-insiden-lainnya-simak/",politics
726,DAFTAR NAMA PEJABAT YANG AKAN MENGISI POSISI MENTERI DAN KEPALA PADA KABINET PRABOWO-GIBRAN. MENTERI BUMN DIGANTI MENJADI KEPALA BUMN,23 Sep 2024,“Sepertinya di kabinet Prabowo kementerian BUMN gak ada ya ? Kog yg ada Kepala Badan Usaha Milik Negara ? Terus nasib komisariat2 giveaway itu amankah ?” =====,politics
727,"HASIL TANGKAPAN LAYAR ARTIKEL BERJUDUL. “Presiden Amerika Joe Biden: Boleh Hina Agama Kami, Tapi Jangan Sampai Melukai Bapa Paus Fransiskus, Dan Sekali Dia Terluka Di Tempat Itu, Maka Akan Kami Ratakan Tempat Dimana Dia Terluka”",23 Sep 2024,"“Presiden Amerika Joe Biden: Boleh Hina Agama Kami, Tapi Jangan Sampai Melukai Bapa Paus Fransiskus, Dan Sekali Dia Terluka Di Tempat Itu, Maka Akan Kami Ratakan Tempat Dimana Dia Terluka”. =====",politics
728,"HASIL TANGKAPAN LAYAR ARTIKEL BERJUDUL: “Presiden Israel: Jika Terus Ikut Campur, Kami Berjanji Akan Buat Indonesia Seperti Palestina”",23 Sep 2024,"“Presiden Israel: Jika Terus Ikut Campur, Kami Berjanji Akan Buat Indonesia Seperti Palestina Beginilah jadinya jika kita selalu ikut campur masalah yang bukan masalah kita kita tidak perlu pusing dengan mereka yg ada di luar sana , karena negara kita saja dalam tidak baik2 saja jadi kita fokus di dalam negeri kita saja soalnya negara ini bukan milik keluarga pribadi” =====",politics
729,SELEBARAN MENGATASNAMAKAN HMI UNTUK MELAKUKAN PENGGERUDUKAN KEDUBES VATIKAN DAN MENOLAK KUNJUNGAN PAUS FRANSISKUS KE JAKARTA,23 Sep 2024,"“SERUAN AKSI MENGAJAK SELURUH KADER HIMPUNAN MAHASISWA ISLAM DAN MEDIA ONLIEN DI JAKARTA GERUDUK KEDUBES VATIKAN – MENOLAK KEDATANGAN PAUS FRANSISKUS – PAUS FRANSISKUS HARUSNYA DATANG KE PALESTINA AGAR MENJADI SIMBOL PERDAMAIAN ANTARA PALESTINA DAN ISRAEL – SEGERA BOIKOT KEDUBES VATIKAN DAN BATALKAN KEDATANGAN PAUS FRANSISKUS KE INDONESIA SELASA, 3 SEPTEMBER 2024″ =====",politics
730,"TERBUAT DARI BESI DENGAN KUALITAS LEMAH, GEDUNG ISTANA NEGARA KINI TELAH BERKARAT",23 Sep 2024,“SEPI BAK KOTA HANTU Siap HUT RI yang 79tahun dan habiskan dana 87M besi tua ini melemah dan BERKARAT” =====,politics
688,Gibran Diduga Kuat Tak Berijazah SMA/SMK,24 Sep 2024,GIBRAN DIDUGA KUAT TAK BERIJAZAH SMA/SMK ====,politics
696,Luhut Binsar Panjaitan Memarahi Najwa Shihab Terkait Postingan “Peringatan Darurat”,24 Sep 2024,rasain najwa dimarahin opung luhut,politics
699,TNI dan Mahasiswa Bekerja Sama Menyeret Jokowi dari Istana,24 Sep 2024,BERITA TERKINI ~ TNI DAN MAHASISWA SERET PAKSA JOKOWI DARI ISTANA? – KABAR AKURAT,politics
700,Sidang Pemakzulan Jokowi Telah Dilaksanakan,24 Sep 2024,AKHIRNYA DIMAKZULKAN RAPAT ISTIMEWA PRESIDEN JATUHKAN RESIM DARI TAHTA,politics
705,Artikel detikNews: Presiden Filipina Sebut Indonesia Banyak Teroris Saat Paus Fransiskus Berkunjung ke Indonesia,24 Sep 2024,Artikel detikNews: Presiden Filipina Sebut Indonesia Banyak Teroris Saat Paus Fransiskus Berkunjung ke Indonesia,politics
706,Foto Menkominfo Budi Arie Bersujud Menyembah Jokowi,24 Sep 2024,"Budi Arie nyembah Raja Jawa. Baru kali ini terjadi, ada menteri nyembah presiden. Bukan hoax dan bukan editan. Clear. Kok ada manusia sehina itu ya? Manusia menyembah manusia … Dulu pak Noe’man alm, Arsitek masjid Salman, disuruh hormat ke arah Jepang dengan gaya Jepang saja ndak mau, padahal ketika itu Jepang sedang menjajah Indonesia tetapi pak Noe’man gak takut. Beliau gak takut karena aqidah/tauhidnya benar. Hanya ber-Tuhan Allah SWT :point_up: Bagaimana pendapat Anda dengan perilaku ini? :sweat_smile: Menjilat² Saja Sudah Cukup, Tetapi TIDAK Perlu Serendah itu JUGA laaaa :relaxed: *) Budi Ari adalah Menkoinfo saat ini dan ketua Projo Arsip: https://archive.md/BepZO ——————————————————- PENJELASAN: Sebuah akun facebook dengan nama Nurcahya Siregar mengunggah sebuah foto yang menampakkan seorang pria sedang bersujud di hadapan Presiden Jokowi. Pria yang bersujud itu diklaim sebagai Menkominfo Budi Arie. Penelusuran fakta dilakukan dengan memindai gambar menggunakan fitur Google lens. Hasilnya, ditemukan beberapa berita dari media kredibel, salah satunya liputan6.com dengan berita berjudul “Seorang Warga Tiba-Tiba Sujud di Depan Jokowi Saat Open House di Istana.” Dalam berita yang diterbitkan pada 5 Juni 2019 itu, disebutkan bahwa seorang warga asal Bontang, Kalimantan Timur bernama Sulaiman tiba-tiba bersujud di depan Presiden Jokowi di tengah antre warga bersalaman ketika Open House Idulfitri di Istana Negara. Sulaiman mengaku sengaja datang jauh-jauh ke Istana Negara untuk bertemu dengan Jokowi. Saking inginnya bertemu Jokowi, dia rela berjalan kali usai Salat Id dari Masjid Istiqlal menuju Istana. Dengan demikian, klaim yang menyebut bahwa pria yang bersujud di depan Jokowi adalah Menkominfo Budi Arie, tidak benar. ——————————————————- REFERENSI: https://www.liputan6.com/news/read/3984064/seorang-warga-tiba-tiba-sujud-di-depan-jokowi-saat-open-house-di-istana",politics
708,Istana Negara Ricuh Hingga Terjadi Hujan Api,24 Sep 2024,ISTANA HUJAN API MASSA BERI SERANGAN BERTUBI TUBI HINGGA APARAT LARI,politics
709,Presiden Jokowi Perintahkan agar Pelantikan Prabowo Ditunda,24 Sep 2024,JKW KERAHKAN PASUKANNYA TAKTIK TUNDA PELANTIKAN PRABOWO,politics
657,Pasukan Berani Mati Bela Jokowi Bersenjata Celurit Ditangkap,25 Sep 2024,Pasukan Berani Mati Bela Jokowi Bersenjata Celurit Ditangkap =====,politics
674,Mahasiswa Dihasut Demo 22 Agustus 2024 Ingin Melengserkan Jokowi dan Membatalkan Pelantikan Presiden Terpilih Ada Campur Tangan CIA,25 Sep 2024,"“Bendera CIA Mirip Dengan gambar Garuda Biru : Indonesia Darurat…. Apakah ini yang disebut ” “Oprerasi Warna ” CIA di Indonesia.Isu operasi warna dipemilu 2024 katanya bekerja. Tapi capres yg diusung nya kalah. Mungkinkah mereka mbalas kekalahannya dg cara melengserkan jokowi dan membatalkan pelantikan presiden trpilih. Dengan menghasut mahasiswa demo besar2an dan didukung influencer populer dr pakar, NGO, artis, dll Logo sirine Indonesia darurat mirip dg logo CIA.. Backround warna Biru. Operasi warna tugasnya salah satunya operasi pemakzulan… Rakyat Indonesia waspada” = = = Penjelasan: Artikel disadur dari Tempo.co. Beredar sebuah informasi yang menyebut bahwa mahasiswa dan beberapa tokoh telah dihasut untuk melakukan demo dan berbarengan juga dengan aksi pengunggahan logo Garuda Biru Peringatan Darurat yang beredar di media sosial pada 21-22 Agustus 2024 yang diklaim juga untuk melengserkan Jokowi dan membatalkan pelantikan presiden terpilih. Disebutkan juga bahwa logo Garuda Biru Peringatan Darurat mirip dengan logo CIA yang berlatarbelakang warna biru. Seperti yang dilansir dari Tempo.co, sebelumnya juga beredar isu yang menyebut bahwa aksi ini merupakan agenda CIA untuk mengkudeta Jokowi yang pro terhadap Palestina dan Cina. Namun penelusuran oleh Tim Cek Fakta Tempo menunjukkan bahwa klaim tersebut tidak benar. Aksi tersebut merupakan respon cepat warganet, akademisi, seniman, jurnalis, buruh dan organisasi masyarakat sipil terhadap manuver DPR RI yang akan menganulir keputusan Mahkamah Konstitusi melalui pengesahan RUU Pilkada. Tidak ditemukan bukti yang menunjukkan aksi yang berlangsung pada 21-22 Agustus 2024 tersebut didorong atau diorkestrasi oleh kekuatan asing maupun kekuatan partai politik di dalam negeri. Aksi tersebut tidak disponsori oleh Badan Intelijen Amerika (CIA) melalui National Endowment for Democracy (NED) untuk mengkudeta Jokowi karena pro Palestina dan Cina. Logo Garuda Biru yang digunakan dalam aksi tersebut diambil dari video YouTube EAS Indonesia Concept yang terpublikasi sejak sejak 24 Oktober 2022, video tersebut merupakan ide konsep jika terjadi peringatan dini di Indonesia. Video tersebut terinspirasi dari sistem peringatan darurat nasional di Amerika dan juga tayangan iklan dari TVRI pada tahu 1991 yang mengumumkan peringatan darurat tentang aktivitas anomali dengan tema analog horor, namun tayangan TVRI tersebut disajikan hanya sebatas hiburan. Dengan demikian, demo 22 Agustus 2024 ingin melengserkan Jokowi dan membatalkan pelantikan presiden terpilih yang ada campur tangan CIA adalah tidak benar dengan kategori Konten yang Menyesatkan. = = = Referensi: https://cekfakta.tempo.co/fakta/3118/keliru-demo-peringatan-darurat-adalah-agenda-kudeta-dari-cia-terhadap-jokowi = = =",politics
680,"Bukan Azan, Gibran Membisikan Lafaz Takbiran kepada Bayi Baru Lahir",25 Sep 2024,"“Gibran Akhirnya tahu Beda Takbir dengan Azan” = = = Penjelasan: Beredar sebuah video di Snack Video yang menampilkan wakil presiden terpilih, Gibran membisikan Lafaz Takbiran kepada bayi yang baru lahir, yang mana dalam Islam dianjurkan untuk membisikan azan di telinga sebelah kanan pada bayi yang baru lahir, bukan takbiran. Setelah ditelusuri oleh Pemeriksa Fakta Mafindo di turnbackhoax.id, faktanya video tersebut merupakan hasil manipulasi yang dibantu dengan AI. Video asli yang telah diverifikasi oleh Pemeriksa Fakta Mafindo adalah yang sebelumnya sudah diunggah oleh seorang bernama Vicky Jackson pada akun TikTok @vickyjackson200 dan Instagram @vicky_jackson200 pada Februari 2022. Wolipop.detik.com pada 5 Maret 2022 juga pernah mengulas video yang viral tersebut, juga disebutkan dalam artikel bahwa Vicky adalah sosok dibalik seorang yang sedang berusaha untuk mengumandangkan azan untuk buah hati pertamanya. Dengan demikian, video Gibran membisikan Lafaz Takbiran pada bayi baru lahir adalah tidak benar dengan kategori Konten yang Dimanipulasi. = = = Referensi:",politics
643,TV One News: “PM Timor Leste Klaim Suara TOA Di NegaraNya Sangat Berisik dan Akan Dimusnahkan bila tidak bisa diatur volumenya”,26 Sep 2024,“PM Timor Leste Klaim: Suara “TOA” Di NegaraNya Sangat Berisik dan Akan dimusnahkan bila tidak bisa diatur volumenya”. “Ya musnahkan ajalah TOA.. brisik & mengganggu. Kalo dibiarkan terus.. Nanti kuping jadi congek.. Subhanaallah”.,politics
