ID,TITLE,LLM_CATEGORY
844,KAESANG RESMI JADI DPO,politics
845,PRABOWO USUT HUTANG ILEGAL,politics
836,"Bogor Diterjang Angin Kencang Hingga Rumah, Mobil & Kaca Mall Semua Pecah",others
828,Hezbullah Berhasil Menghancurkan 100 Lokasi Palestina yang Diduduki Israel,politics
829,Video Misa Bersama Paus Fransiskus di GBK,others
830,Populasi Muslim di Iran Tinggal Sekitar 30%,others
831,Giveaway Tebus Murah iPhone dari Disnakertrans Kabupaten Kuningan,scam
832,Video Luhut Marah kepada Najwa karena Mendukung Demo UU Pilkada 2024,politics
833,"“Ternyata di Eropa, Paus Fransiskus Tunduk kepada Keluarga Besar Rothschild”",politics
834,Ustadz Abdul Somad kepada Kementerian Agama: “Anda ini Menteri Agama nya Umat Islam atau Menag Vatikan?”,politics
835,“Gibran nyabu sama bandar tapi disembunyikan #BatalkanGibranDilantik”,politics
826,Akun WA Sekda Bali 0895 2867 0787 Dewa Made Indra,scam
827,Akun Wa PJ Wali Kota Pontianak Ani Sofian,scam
821,Paus Fransiskus Datang ke Indonesia dan Sarankan Gereja Katolik Berkati Pasangan Sesama Jenis,others
822,Gibran Menjawab Pertanyaan Santri dengan Berbahasa Arab,politics
823,Informasi Open Recruitment Pegawai Tetap BUMN PT PLN (Persero),scam
824,Gibran yang disertai narasi “dek…kamu di mana?” dalam artikel Kompas.com,politics
825,Gambar HMI Jakarta Raya tolak kedatangan Paus Fransiskus,others
810,Festival Undian Poin Livin by Mandiri,scam
811,Dua Putra Jokowi Divonis Penjara oleh KPK,politics
812,Prabowo Pilih Puan Menjadi Wapres Menggantikan Gibran,politics
813,Bukti Foto Jokowi Memalsukan Ibu Kandung,politics
814,Pesan berantai WhatsApp “kecelakaan beruntun didepan Pom Bensin Malang”,others
815,Jokowi Berdebat Sengit dengan Keuskupan Jakarta untuk Dilibatkan dalam Misa Akbar Paus Fransiskus di GBK,politics
816,“simpan telur dikulkas AGAR KETAHUAN ASLI ATAU PALSU BUATAN CHINA”,others
817,Foto Ma’ruf Amin Bersama Dua Istrinya,politics
818,Inul Daratista Berikan Uang 50 Juta Bagi Pemilik Rekening Bank Tertentu,scam
819,Eko Patrio Bagikan Uang 70 Juta Dengan Tangkap Gambar,scam
820,"FIFA Diskualifikasi SAFF Saudi Arabia Dari Kualifikasi Piala Dunia 2026, Timnas Indonesia Auto Lolos",others
767,"Ridwan Kamil Berikan Bantuan Biaya Sekolah, Modal Usaha, dan Bayar Hutang",scam
768,Hadiah bagi Nasabah Bank BNI dalam Memperingati HUT RI ke-79 dan HUT BNI ke-78,scam
769,Konsumsi Seduhan Biji Alpukat yang Diparut dapat Melarutkan Batu Ginjal,others
770,Minum Jus Lemon dan Minyak Kelapa serta Berhenti Konsumsi Gula akan Menghilangkan Kanker,others
771,Video Bantuan 10 Juta dari Jokowi dengan Syarat Bagikan Video Sebanyak-banyaknya,scam
772,Cara Mudah Cek Kesehatan dengan Sendok Makan,others
773,Mengkonsumsi kuaci dapat mengurangi kontraksi,others
774,Undian Berhadiah Mengatasnamakan Bank  Victoria,scam
775,Penemuan Mpox di Bali,others
776,Formulir Pendaftaran Partai Perubahan Anies,politics
777,Tautan Rekrutmen Karyawan BPJS Kesehatan,scam
778,Penemuan Kasus Mpox di RS Siloam Ambon,others
779,Air Rebusan Arang Dapat Sembuhkan Asam Lambung,others
780,Akun Tiruan Kadis PUPR Aceh Barat Kurdi Menjanjikan Proyek,scam
781,Pesan WhatsApp Dirjen Bimas Hindu Nengah Duija,scam
782,Netanyahu Mengatakan Bahwa 80% SDM Indonesia Rendah,politics
783,Cover Majalah Tempo Gibran “Pusing Ngapusin Jejak Fufufafa di Kaskus”,politics
784,Dokumen WEF Sebut 6 Miliar Orang Akan Meninggal Pada 2025,others
785,Undian Berhadiah BWS,scam
786,Bantuan Untuk Masjid Oleh Sekda Sumbar Lewat WA,scam
787,Akun WA Kadis PUPR Aceh Jaya Heri Etika,scam
788,Pesan WA Tawaran Motor Lelang Oleh Wali Kota Padang Fadly Amran,scam
789,Surat Undangan Pencairan Dana Bantuan Pembangunan Pura Dari Bimas Hindu,scam
790,Akun WhatsApp Camat Pringapus Budi Santosa,scam
791,Akun Tiruan Sekdako Pekanbaru Indra Pomi Nasution,scam
792,Video Jenazah Seorang Palestin Meledak Akibat Dipasang Bom Oleh Israel,others
793,Akun FB Dian Rachmat Yanuar Menyalurkan Donasi Tempat Ibadah,scam
794,Gelombang Tinggi Hancurkan Demak pada 13 September 2024,others
795,Ratusan Rumah di Batang Natal Ambles Diterjang Banjir pada 8 September 2024,others
796,PREDIKSI TSUNAMI DI BATAM SEKOLAH LIBUR MULAI TANGGAL 18 SEPTEMBER 2024,others
797,Foto Biksu yang Ditemukan di Dalam Gua Dekat Waduk Karangkates Malang,others
798,Video Motor Hancur Terkena Ban Truk di Bekasi,others
799,Video Berisi Klaim Ikan Berloncatan Tanda Tsunami dan Gempa,others
800,74 Persen Orang Meninggal Akibat Vaksin Covid-19,others
801,Sungai di Bandung Meluap Menenggelamkan Ribuan Rumah,others
802,Undian Berhadiah Bank Woori Saudara pada September 2024,scam
803,Moderna Mengakui Vaksin Covid-19 Menyebabkan Kanker,others
804,Tornado dan Hujan Es Sapu Bersih Ratusan Rumah di Sumatera Utara,others
805,: Pijat di kaki bisa sembuhkan sesak nafas,others
806,: Minuman herbal bisa menggantikan cuci darah untuk gagal ginjal,others
807,: WHO siapkan pandemi berikutnya,others
808,: Ahli Farmasi menempatkan bahan penyebab kanker dalam vaksin Covid-19,others
809,PM Singapura Sampaikan: Indonesia Sibuk Ngurusin Negara Palestina padahal warganya banyak yang miskin contohnya di daerah-daerah ‘PAPUA’,politics
757,"Luthfi Beri Rp 100.000 ke Pedagang “Ahmad Luthfi : Seratus Ribu Saja Cukup, Mereka Orang Miskin”",politics
758,Video Christiano Ronaldo Memberikan Kode kepada Marteen Paes Saat Pinalti,others
759,Jackson Irvin Sombong akan Bantai Timnas 10-0,others
760,Video Pekerja Hotel Menahan Pintu Akibat Topan Yagi,others
761,“Wapres stres narcoBoi #GibranJujurlah #FufufafaAdalahGibran”,politics
762,Paus Fransiskus Datang ke Indonesia untuk Melegalkan Pernikahan Sesama Jenis,politics
763,Gambar Imam Masjid Istiqlal Mencium Kening Jokowi,politics
764,Anies Maling Tongkat Diponegoro,politics
765,Prabowo Akan Penjarakan Anggota DPR yang Tolak RUU Perampasan Aset,politics
766,Berita CNN Indonesia: Rocky Gerung Tantang Mahasiswa Menuntut UU Hukuman Mati Bagi Koruptor,politics
740,Anak SMP divonis penjara 7 tahun akibat kritik Jokowi,politics
741,Video Khofifah Mempromosikan Obat Radang Sendi,scam
742,Penggerebekan WNA China terduga jaringan Narkoba Internasional di PIK,others
743,Sungai di Medan Jebol Sekota Mendadak Amblas,others
744,Tornado Dahsyat Sapu Bersih Ratusan Rumah di Tanjungpinang,others
745,Open Recruitment PT Krakatau Steel Tahun 2024,scam
746,Prabowo Tangkap Kaesang & Bobby Akibat Kasus Korupsi,politics
747,Akun Tiktok @giveaway2024_raffi mengadakan Giveaway RANS Entertainment by Bank BRI 2024,scam
748,"Raffi Ahmad Bagi 35 Juta, Syarat Tangkap Gambar",scam
749,Badai Angin Sapu Bersih Satu Kota Jakarta 9 September 2024,others
750,Testimoni Giveaway dari RANS Entertainment,scam
751,Gempar Tiba-Tiba Banjir Bak Tsunami Hanyutkan Segalanya,others
752,"Jogja Jebol Besar!! Gempa Luar Biasa Sapu Bersih Gunung Kidul, Gempa Yogyakarta",others
753,Heboh!! Perang Besar Terjadi di Istana – Prabowo Tidak Akan Selamatkan Gibran Soal Kasus Fufufafa,politics
754,"Detik” Istana Terkepung, Massa Marah Lakukan Aksi Brutal",politics
755,Informasi Open Recruitment Calon Pegawai Tetap BUMPN PT PLN (PERSERO) 2024,scam
756,Unggahan RANS Entertainment Berbagi Rezeki Menjelang Hari Batik Nasional 2 Oktober,scam
736,Lowongan Pekerjaan Pegawai di PT Djarum September,scam
737,Akun Instagram @boss.berbagi Bagi-bagi Hadiah Mengatasnamakan Baim Wong,scam
738,Banjir Bak Tsunami Sapu Kota Bandung,others
739,: Air rebusan daun jeruk bisa menyembuhkan gigi sakit,others
731,Video Persilangan Ikan dengan Harimau,others
732,Donald Trump Ditampar saat Berpidato,politics
733,TNI Memberi Komando kepada 33 Provinsi untuk Kudeta Jokowi,politics
734,KAESANG DAN ERINA BERSEMBUNYI DI CINA,politics
735,PPATK BUKTIKAN ALIRAN DANA KAESANG,politics
710,"Gempa Bumi Berkekuatan Magnitude 5,7 Guncang Sukabumi",others
711,Rosianna Silalahi Promosi Ramuan Hipertensi,scam
712,Jokowi Menjual Pulau di Indonesia,politics
713,Poster Rekrutmen BUMN Tanpa Syarat Minimal Pendidikan,scam
714,Pemberian Vaksin HPV untuk Legalkan Seks Bebas,others
715,Wabah Mpox Sudah Menyebar ke Manado,others
716,"Artikel Nias Pro News berjudul “Perdana menteri Slowakia : Robert Fico, Menolak Agama Islam sebagai Agama Negaranya, kok bisa? Demo yuk !!”",politics
717,Majalah Tempo Berjudul “Pusing Ngapusin Jejak Fufufafa di Kaskus”,politics
718,Surat Pemberitahuan Mahkamah Internasional kepada Presiden RI Tentang Berakhirnya Sistem Republik Kontrak Kelola Negara,politics
719,Peretasan Perangkat Lewat Pesan WhatsApp “Ucapan Selamat” yang berisi Video atau Foto,scam
720,Tangkapan Layar Artikel Detik “Putra Mahkota Arab Saudi: sebut indonesia terlalu sibuk dengan urusan negara lain”,politics
721,"Video Ikan Naik ke Permukaan Pantai di Gorontalo, Indikasi Megathrust",others
722,Klaim 5 Santri Ponpes di Sukabumi Tewas Terbakar Ulah Relawan Berani Mati Jokowi,politics
723,Open Recruitment Pegawai BUMN PT ANTAM TBK Tahun 2024,scam
724,Lowongan Kerja PT Pamapersada Nusantara (PAMA),scam
725,Lionel Messi Berikan Komentar Pedas kepada Australia: “Indonesia yang Akan Menang”,others
726,DAFTAR NAMA PEJABAT YANG AKAN MENGISI POSISI MENTERI DAN KEPALA PADA KABINET PRABOWO-GIBRAN. MENTERI BUMN DIGANTI MENJADI KEPALA BUMN,politics
727,"HASIL TANGKAPAN LAYAR ARTIKEL BERJUDUL. “Presiden Amerika Joe Biden: Boleh Hina Agama Kami, Tapi Jangan Sampai Melukai Bapa Paus Fransiskus, Dan Sekali Dia Terluka Di Tempat Itu, Maka Akan Kami Ratakan Tempat Dimana Dia Terluka”",politics
728,"HASIL TANGKAPAN LAYAR ARTIKEL BERJUDUL: “Presiden Israel: Jika Terus Ikut Campur, Kami Berjanji Akan Buat Indonesia Seperti Palestina”",politics
729,SELEBARAN MENGATASNAMAKAN HMI UNTUK MELAKUKAN PENGGERUDUKAN KEDUBES VATIKAN DAN MENOLAK KUNJUNGAN PAUS FRANSISKUS KE JAKARTA,politics
730,"TERBUAT DARI BESI DENGAN KUALITAS LEMAH, GEDUNG ISTANA NEGARA KINI TELAH BERKARAT",politics
682,Eks Menkes Terawan Agus Putranto Rekomendasikan Obat Prostatitis,scam
683,Hadiah Rp 700.000 bagi Pengguna BRImo dari BRI,scam
684,Wabah Mpox Sudah Menyebar ke Nias,others
685,Mengatasi Tabung Gas Elpiji Bocor Dengan Merendamnya ke Air,others
686,Gempa Luar Biasa Sapu Berau Hingga Kalimantan Timur,others
687,Tiket Pertandingan Timnas Bahrain Vs Indonesia Diborong 90 ribu Suporter Indonesia,others
688,Gibran Diduga Kuat Tak Berijazah SMA/SMK,politics
689,Irwan Mussry Bagikan Uang 20 Juta,scam
690,Pelatih Bahrain Mengundurkan Diri Dari Piala Dunia Karena Takut Dengan Indonesia,others
691,Bantuan Lewat WA Oleh Kakankemenag Aceh Besar Saifuddin,scam
692,Surat Mengatasnamakan Mendikbudristek Tentang Pemecatan Kepala Sekolah,scam
693,Bacalon Bupati Aceh Tengah Tawarkan Bantuan Lewat Facebook,scam
694,AKUN FACEBOOK MENDES PDTT ABDUL HALIM ISKANDAR M,scam
695,Testimoni Penerima Hadiah Giveaway 30 Juta Raffi Ahmad,scam
696,Luhut Binsar Panjaitan Memarahi Najwa Shihab Terkait Postingan “Peringatan Darurat”,politics
697,Akun Tiktok Tiruan Hary Tanoe Berisi Bagi-bagi Hadiah,scam
698,Uang Tunai 35 Juta dari Raffi dan Nagita di Tiktok,scam
699,TNI dan Mahasiswa Bekerja Sama Menyeret Jokowi dari Istana,politics
700,Sidang Pemakzulan Jokowi Telah Dilaksanakan,politics
701,Video Seekor Naga Kecil di Dalam Akuarium,others
702,Ikan Berkepala Mirip Babi,others
703,Link Lowongan Kerja PT Freeport di Facebook,scam
704,Penyambutan Paus Fransiskus Oleh Umat Muslim di Masjid Istiqlal,others
705,Artikel detikNews: Presiden Filipina Sebut Indonesia Banyak Teroris Saat Paus Fransiskus Berkunjung ke Indonesia,politics
706,Foto Menkominfo Budi Arie Bersujud Menyembah Jokowi,politics
707,"Tommy Winata, Pemilik PT Artha Graha Berbagi 50 Juta Bagi Yang Sudah Follow Akun TikTok nya",scam
708,Istana Negara Ricuh Hingga Terjadi Hujan Api,politics
709,Presiden Jokowi Perintahkan agar Pelantikan Prabowo Ditunda,politics
655,Akun Tiruan Wa Ketua KPU Sinjai,scam
656,Akun WA Staf dan Plt Kadis Kesehatan Buleleng,scam
657,Pasukan Berani Mati Bela Jokowi Bersenjata Celurit Ditangkap,politics
658,SINGA MENGGALI KUBURAN SENDIRI,others
659,Akun WhatsApp Kajari Tala Munandar,scam
660,Akun Tiruan WA Kepala Kejari Semarang Chandra Saptaji,scam
661,Surat Bantuan Hibah Untuk UMKM 2024 Oleh Dinas Koperasi UKM Jateng,scam
662,Kemunculan Pokemon Pikacu Asli di Persawahan Warga,others
663,Michael Bambang Hartono Janjikan Bantuan 50 Juta,scam
664,Akun Tiktok @hondajot572 Berisi Banyak Konten Giveaway,scam
665,Konten Giveaway Mengatasnamakan Raffi Ahmad Dengan Challenge Tangkap Gambar,scam
666,Vaksin mRNA sebabkan MPOX,others
667,Kemunculan Kepiting Raksasa di Kupang,others
668,Gelombang Tinggi Sebabkan Lombok Lenyap 10 September 2024,others
669,Maarten Paes Fasih Berbahasa Indonesia,others
670,Bahaya Polikarbonat pada Galon Isi Ulang,others
671,Festival Pesta Poin BRIMO,scam
672,Akun Tiktok @giveaway.baim.wonq Berisi Konten Giveaway,scam
673,Artikel Berjudul Ustadz Abdul Somad Sebut Dirinya Setara dengan Paus Fransiskus,others
674,Mahasiswa Dihasut Demo 22 Agustus 2024 Ingin Melengserkan Jokowi dan Membatalkan Pelantikan Presiden Terpilih Ada Campur Tangan CIA,politics
675,"“Cacar Monyet Sudah sampai Brebes, Bupati Brebes jadi Korban Pertama”",others
676,"Video “BP2MI Berikan Bantuan Rp1,5 Miliar untuk 20 Pekerja Migran”",scam
677,"“Video Viral di China, Terekam Harimau dengan Posisi Duduk Layaknya Manusia”",others
678,Video Reza Rahadian Bagikan Pengalaman Dapat Tambahan Rezeki dari Situs Judi Online,scam
679,Bantuan Sosial Senilai Rp27.300.000 dari BPJS yang Diklaim dengan Mengirim Kode,scam
680,"Bukan Azan, Gibran Membisikan Lafaz Takbiran kepada Bayi Baru Lahir",politics
681,"“BMKG Prediksi Tsunami di Batam, Sekolah Diliburkan dari 18 September 2024”",others
638,Lowongan Kerja di KP2KP Makale,scam
639,: Air rebusan sirih untuk mengobati mata buram,others
640,Bupati Kasmarani Bagikan Bantuan Lewat WA,scam
641,: Pengakuan Sri Mulyani tentang obat herbal rekomendasi Dokter Terawan,others
642,Alat Uji PCR Mengandung Etilen Oksida yang Menyebabkan Kanker,others
643,TV One News: “PM Timor Leste Klaim Suara TOA Di NegaraNya Sangat Berisik dan Akan Dimusnahkan bila tidak bisa diatur volumenya”,politics
644,"Foto Pelabuhan Eilat, Israel pada 19 Juli 2024",others
645,Penemuan Ikan Kecil Berkepala Mirip Sapi,others
646,Metro TV Siarkan Dokter Malaysia Temukan Obat Mata,others
647,Video “Bapak Paus Fransiskus berkunjung ke Kedutaan Besar Takhta Vatikan”,others
648,Video “Misa Umat Katolik Bersama Bapak Paus Fransiskus di GBK”,others
649,Biopsi Tumor Menyebabkan Kanker Tumbuh Cepat,others
650,Video Seorang Pria Menemukan UFO di Sungai Citarum,others
651,Peningkatan Frekuensi 5G Mengaktifkan Nanopartikel dalam Tubuh yang Sebabkan Cacar Monyet Bagi yang Sudah Vaksin,others
652,Artikel CNBC Indonesia: “Raja Salman Sebut: Negara Termunafik Nomor Satu Indonesia”,politics
653,Sebanyak 700 tentara IDF menyerahkan diri kepada PBB,others
654,Cerita Mike Tyson Sengaja Salat di Kafe yang Melarang Muslim Masuk ke Dalamnya,others
619,Video “Moment Ronaldo Sudah Fasih Berbahasa Arab”,others
620,Teror Ninja Mengetuk Pintu dan Melukai Penghuni Rumah dengan Senjata Tajam di Tasikmalaya,others
621,Video “Denny Sumargo Pebasket Sombong Berbagi Rezeki Melalui Jos007 Bersama Influencer Lain”,scam
622,Akun WA Mengatasnamakan Kadis Kominfosanti buleleng Ketut Suwamarwan,scam
623,Video “Messi Komentar Pedas ke Australia Bahwa Indonesia lah yang Akan Menang”,others
624,Hasil Foto Alasan Kenapa Burung Elang Difoto dari Samping,others
625,SRI MULYANI BONGKAR KORUPSI JOKOWI KEPADA PRABOWO,politics
626,AHOK BONGKAR KORUPSI BUMN,politics
627,Chairul Tanjung Kirim Uang 50 Juta Secara Cuma-cuma di Tiktok,scam
628,Bisnis Gelap Gibran Terungkap,politics
629,Minum Air Es Setelah Makan Sebabkan Kanker,others
630,Honda Tutup Pabrik di Indonesia Tahun Depan,others
631,"Peredaran Beras Sintetis di Bukittinggi, Ibu Rumah Tangga Alami Radang Tenggorokan",others
632,"LPG Ukuran 3 KG Bocor Berisikan Air Dingin, Bukan Gas",others
633,: Prabowo Kurang Berkenan IKN pindah ke Kalimantan,politics
634,"TNI dan Polri Usir Pasien di Rumah Sakit Umum Daerah (RSUD) Kabupaten Paniai, Papua",others
635,"Prabowo Lepas Tangan IKN, Serahkan IKN ke Gibran",politics
636,Video Kebakaran di Israel Akibat Rudal dari Hizbullah,others
637,Foto Kaesang Mengenakan Rompi Bertuliskan “cucu PKI”,politics
613,MUI Keluarkan Fatwa tentang Nasab Ba’Alawi,others
614,Pelantikan Presiden Diundur Hingga Desember 2024,politics
615,Presiden Jokowi Akhirnya Nyatakan Mundur di Depan Massa,politics
616,Anies Baswedan Menggunakan Kaos yang Bertuliskan “ANE YG NYOLONG MAHONI DIMONAS DAN ANE PUNYA HUTANG 92 MILYAR SAMA SANDI UNO”,politics
617,“SAH! Megawati Umumkan Anies – Rano Karno Maju Pilgub Jakarta Hari Ini”,politics
618,Gibran Tidak Bisa Bedakan Takbir dan Adzan,politics
605,"Baru Saja Air Laut Naik Bak Tsunami Sapu Pantai Utara, Jawa Tengah",others
606,Joel Piro Pindah Negara Dan Bisa Bela Timnas Indonesia,others
607,Wasit Yang Pimpin Pertandingan Sepak Bola Sulawesi Tengah Vs Aceh Meninggal,others
608,Foto “Nelayan Papua Menangkap Hewan yang Belum Pernah Terlihat Sebelumnya”,others
609,Nafa Urbach Bagikan Uang Rp15.000.000 Khusus Untuk yang Sudah Follow TikToknya,scam
610,"Video Pelatih Arab Saudi, Mancini Mengomentari Hasil Imbang Australia vs Indonesia",others
611,Program Bantuan BPJS 2024 Sebesar Rp25 Triliun Untuk Masyarakat di Seluruh Indonesia,scam
612,5 Santri Tewas Terbakar Ulah Relawan Berani Mati Jokowi dan Bom Molotov,politics
517,"Perbandingan Foto Antrean Beras Tahun 1965 dan 2024, “Bedanya Sekarang Ada Jalan Tol Guys”",politics
518,Akun TikTok Rano Karno Akan Bagikan 20jt Bagi yang Sudah Follow,scam
519,"Video Agus Salim Bucar Akan Transfer Uang bagi Pemilik Rekening Bank BRI, BNI, Mandiri, BCA, dan Bank Lainnya",scam
520,Hadiah Menarik Promo Daftar Gebyar Undian Bank BPD Bali,scam
521,Dialog dan Video “Hubungan Prabowo Gibran Pasca-polemik FufuFafa”,politics
522,Hotman Paris Bagikan Hadiah 100 Juta atau 1 Unit Mobil dengan Syarat Tebak Kata,scam
523,Bambang Pamungkas Bongkar Skenario Busuk Hancurkan Timnas Indonesia,others
524,"IMPOR BERAS DARI TAHUN 2022-2024, PRABOWO SEBUT INDONESIA SWASEMBADA BERAS",politics
525,Mata Lebam Paus Fransiskus Akibat dari Ritual Satanic Berkaitan dengan Agenda Depopulasi dengan Pandemi Buatan Virus Cacar Monyet,others
526,"Korea Utara Melarang Kewarganegaraan Israel, Jepang, dan Amerika mengikuti Pariwisata musim dingin",others
527,HASIL TANGKAPAN LAYAR ARTIKEL BERJUDUL “Ustadz Abdul Somad :Masuk Rumah Sakit (RS) Karena Penyakit Sipilis”,others
528,"HASIL TANGKAPAN LAYAR ARTIKEL BERJUDUL, “Susu Ikan Ternyata Ada. Ditemuka Sosok Lele Tobrut Di Sungai Jawa Tenggara”",others
529,"BEN WEASEL JADI MUALAF, PINDAH DARI BUDHA KE ISLAM",others
530,Foto Jimat Penangkal Bahaya Milik Hassan Nasrallah,others
531,Ramuan Bawang untuk Obati Gagal Ginjal dan Asam Urat,others
532,Hindari Pasta Gigi Fluoride karena Sebabkan Penurunan IQ,others
533,SMS Konfirmasi Tilang Korlantas,scam
534,Dana Bantuan Program Keluarga Harapan 2024 Senilai Rp27.300.000,scam
535,Prabowo Resmi Maju Tanpa Gibran Imbas Akun Fufufafa,politics
536,Banjir 4 Meter Tenggelamkan Batam 25 September 2024,others
537,Indra Sjafri Dipecat dan Digantikan Dengan Park Hang Seo,others
538,Bantuan BPJS Subsidi 2024 Sebesar Rp250 Juta Klaim melalui Whatsapp,scam
539,Aksi Demonstrasi di Malioboro 23 September 2024,politics
540,Pengambilan Kupon Hadiah Gebyar BRI,scam
541,Pengajuan Pinjaman Online Bank Mandiri Melalui Nomor Whatsapp di Bio Tiktok,scam
542,Jokowi Pasrah Gibran Ditangkap KPK,politics
543,PT Honda Motor Indonesia Berbagi 50 Motor Gratis di Tiktok,scam
544,Undian Berhadiah Mengatasnamakan Raffi Ahmad,scam
545,Rekrutmen PT Pertamina Persero September 2024,scam
546,Gudang Penyimpanan Uang Gibran Ditemukan Oleh KPK,politics
547,Gibran Resmi Ditangkap dengan Kasus KKN,politics
548,Jakarta Jebol! Banjir Besar Sapu Jabodetabek dan Bandung,others
549,Ikan Hias Berkepala Kambing,others
550,"Menghilangkan Bau Mulut dengan Campuran Cengkeh, Pasta Gigi, Jeruk Nipis dan Minyak Kayu Putih",others
551,Bom Es Menghancurkan Ratusan Rumah di Kota Jombang 24 September 2024,others
552,Hadiah 100 Juta dari Soimah Melalui Games Tangkap Gambar,scam
553,Banjir Bak Lautan Sapu Bandung dan Bogor,others
554,Akun Tiktok Tiruan BNI Sediakan Layanan Pinjaman Online Melalui Nomor Whatsapp,scam
555,TVOne Tayangkan tentang Obat Tekanan Darah Tinggi dari Cina,others
556,"Hewan “Sapi Laut” Terdampar di Bangkalan, Madura",others
557,Willie Salim dan Vilmei Bagi-Bagi Hadiah di Facebook,scam
558,Undian Berhadiah dari SeaBank,scam
559,Nomor WhatsApp 0822 2340 8779 Lurah Ledok Hery Setianto Wibowo,scam
560,"Kebumen Dihantam Gempa Skala Besar 22 September 2024, Semua Ambrol",others
561,Manggis di Luar Negeri Tumbuh Merambat Berbeda dengan di Indonesia,others
562,Domino’s Pizza menyebut Islam bodoh dalam Struk,others
563,Surat Edaran Penetapan Calon Mitra Kerja Distanbun Prov Jateng,scam
564,Surat Undangan Pelatihan KemenkopUKM 2024,scam
565,Menempelkan Bawang Merah di Kaki Anak Mampu Meredakan Demam dan Flu,others
566,Pesan WA Kepala Desa Sambung Astuti Minta Pulsa,scam
567,Ubi Jalar Rebus Obat Demam Berdarah,others
568,Video Ikan Mati di Pantai Klara Kabupaten Pesawaran September 2024,others
569,Coretan di Dinding Tanda Penjahat Mengincar Rumah,others
570,Surat Undangan Bimtek Mengatasnamakan BPK,scam
571,FIFA Resmi Bekukan Federasi BFA Bahrain Efek Curangi Timnas Jepang,others
572,"FIFA dan AFC Resmi Sanksi Timnas Jepang, Indonesia Auto Lolos Piala Dunia",others
573,Loker BUMN PT Pertamina – Persero 2024,scam
574,Lowongan Kerja PT Brantas Abipraya (Persero),scam
575,Gibran Gagal Dilantik Karena Anies Bongkar Hal Ini ke Mulyono,politics
576,Istri Rudiana Menjadi Tersangka Baru Kasus Pembunuhan Vina Cirebon,others
577,KPK Merampas Harta Jokowi,politics
578,Akun Tiruan Kadis DPUPR Nurudin Ardiyanto,scam
579,Pesan Berantai Ajakan Berkumpul Penanggulangan Tindakan Kriminal Oleh Polsek Banyumanik,others
580,"Jokowi Pasrah, Satu Keluarga Masuk Penjara",politics
581,Akun WhatsApp Mengatasnamakan Kadis PUPR Aceh Tenggara Sadli Desky,scam
582,Jokowi Merupakan Dalang Korupsi Timah 300T,politics
583,Video Begal di Jalan Sendang Mulyo Semarang 26 September 2024,others
584,Akun Tiruan Muhammad Ridwan Kapolres Madiun,scam
585,Nomor WhatsApp Mengatasnamakan Pj Wali Kota Bandung 0822 4131 3339,scam
586,Nomor WhatsApp 0823 3808 7787 Mengaku Sebagai Aditya Mufti Ariffin,scam
587,KYAI IMAD KETURUNAN PKI,politics
588,"KENAIKAN TARIF PPN 12% MENAIKKAN TARIF AIR, LISTRIK, RUMAH DAN KREDIT PINJAMAN DANA",politics
589,EVENT KUIS BERHADIAH UANG DARI GUCCI INDONESIA,scam
590,Video 1000 Kader PDIP Subang Mengundurkan Diri Karena PDIP Gagal Usung Anies Baswedan,politics
591,"Video Kecelakaan di Tanjung Uncang, Batam",others
592,Diksi Merdeka: “Warga Bali : Ini Bali Bukan Jawa Jadi Mohon Volume TOA Brengsek Di Perkecil”,others
593,AKUN WHATSAPP SEKDIS PENDIDIKAN KOTA MAKASSAR INGIN PINJAM UANG,scam
594,ARTIKEL LIPUTAN6.COM BERJUDUL “Benjamin Netanyahu Sebut: Negara Miskin Seperti Indonesia Hanya Bisa Demo”,politics
595,ARTIKEL CNBC INDONESIA BERJUDUL “Presiden China Sebut : Dunia Teknologi Di Kuasai Israel”,politics
596,GIVEAWAY RP75 JUTA OLEH OJK,scam
597,ARTIKEL CNBC INDONESIA BERJUDUL “Benjamin Netanyahu Sebut : Kami Lah Penguasa Dunia Sesungguh Nya”,politics
598,KEMENKES BERI DANA BANTUAN PEKERJA MIGRAN SENILAI RP175 JUTA,scam
599,LOWONGAN KERJA BANK BRI SEPTEMBER 2024,scam
600,PENDIRI ALFAMART BAGIKAN HADIAH UANG RP15 JUTA MELALUI TIKTOK,scam
601,AKUN WHATSAPP SEKDA BOGOR INGIN BERI BANTUAN PEMBANGUNAN MASJID,scam
602,LOWONGAN KERJA PT PERTAMINA SEPTEMBER 2024,scam
603,BAIM WONG BAGI-BAGI MOBIL UNTUK WARGA TIMOR LESTE,scam
604,Gebyar Panen Hadiah Khusus Nasabah Bank BRI,scam
516,Akun Facebook “Undian BRI 2024”,scam
507,Lowongan Perawat RSUD Jombang Tahun 2024,scam
508,Keributan Antara Pemilik Tanah Mengamuk Karena Tanahnya Digunakan Akses Proyek PLTU,others
509,Gibran Mundur Sebagai Cawapres,politics
510,Bill Gates Telah “Meramal” COVID-19 dan Vaksin,others
511,Lowongan Kerja BUMN PT Surveyor Indonesia (Besar-Besaran),scam
512,"Detik² Mengerikan!! Badai Dahsyat Hantam Jakarta, Bekasi & Malang 24/09/2024, Semua Porak Poranda",others
513,Nanoteknologi yang Diaktifkan oleh 5G Untuk Mengendalikan Manusia dan Dapat Memberikan Gejala Seperti Flu,others
